condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
B_PA2_to_C2;1D;1;2;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-103.33877303161995;125.78991522587793;-92.47826473103713;57.85648952904436;0.18293425020016585
B_PA2_to_C2;1D;1;3;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-102.83704140477484;126.1152464187755;-92.52750891395449;57.858465657724324;0.18232244565528788
B_PA2_to_C2;1D;1;4;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-102.33530977792971;126.44057761167305;-92.57675309687185;57.86666325189066;0.17978449080503012
B_PA2_to_C2;1D;1;5;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.83357815108458;126.7659088045706;-92.62599727978922;57.881079668138185;0.17532120404109008
B_PA2_to_C2;1D;1;6;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.33184652423945;127.09123999746815;-92.67524146270658;57.901710261364535;0.16893402347565356
B_PA2_to_C2;1D;1;7;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.83011489739434;127.41657119036572;-92.72448564562396;57.928548392244856;0.16062500462725637
B_PA2_to_C2;1D;1;8;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.32838327054921;127.74190238326327;-92.77372982854132;57.961585437894136;0.1503968171197414
B_PA2_to_C2;1D;1;9;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.82665164370408;128.06723357616082;-92.82297401145868;58.00081080567709;0.1382527404067524
B_PA2_to_C2;1D;1;10;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.32492001685895;128.39256476905837;-92.87221819437605;58.046211950114326;0.12419665853763817
B_PA2_to_C2;1D;1;11;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.82318839001384;128.71789596195592;-92.92146237729342;58.097774392822;0.10823305398417915
B_PA2_to_C2;1D;1;12;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.32145676316871;129.04322715485347;-92.97070656021079;58.1554817454115;0.09036700055089852
B_PA2_to_C2;1D;1;13;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-97.81972513632358;129.36855834775105;-93.01995074312815;58.219315735265525;0.07060415539485376
B_PA2_to_C2;1D;1;14;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-97.31799350947846;129.6938895406486;-93.06919492604551;58.28925623409672;0.04895075018395545
B_PA2_to_C2;1D;1;15;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-96.81626188263334;130.01922073354615;-93.11843910896287;58.365281289186214;0.025413581425599574
B_PA2_to_C2;1D;1;16;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-96.31453025578821;130.3445519264437;-93.16768329188025;58.447367157190904;0.0
B_PA2_to_C2;1D;2;1;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-102.86045317102649;126.11900755313697;-92.55357393772331;58.01419925630767;0.16789864494456808
B_PA2_to_C2;1D;2;2;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-102.35712157793111;126.44247068964917;-92.59861732469354;58.00708433654144;0.17010140648210026
B_PA2_to_C2;1D;2;3;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-101.85378998483571;126.76593382616136;-92.64366071166377;58.006175111816304;0.17038290020505187
B_PA2_to_C2;1D;2;4;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-101.35045839174033;127.08939696267356;-92.68870409863399;58.01147187392127;0.16874303577626648
B_PA2_to_C2;1D;2;5;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-100.84712679864494;127.41286009918575;-92.73374748560421;58.022972923272576;0.16518233938267457
B_PA2_to_C2;1D;2;6;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-100.34379520554955;127.73632323569795;-92.77879087257445;58.04067457163887;0.15970195289156308
B_PA2_to_C2;1D;2;7;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-99.84046361245416;128.05978637221014;-92.82383425954467;58.06457114804991;0.1523036320212725
B_PA2_to_C2;1D;2;8;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-99.33713201935878;128.38324950872234;-92.86887764651489;58.094655007866365;0.1429897435332066
B_PA2_to_C2;1D;2;9;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-98.83380042626338;128.70671264523455;-92.91392103348512;58.13091654497696;0.131763261455621
B_PA2_to_C2;1D;2;10;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-98.330468833168;129.03017578174675;-92.95896442045535;58.17334420707768;0.11862776235323125
B_PA2_to_C2;1D;2;11;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-97.8271372400726;129.35363891825892;-93.00400780742557;58.221924513976724;0.10358741966003038
B_PA2_to_C2;1D;2;12;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-97.32380564697722;129.67710205477113;-93.0490511943958;58.27664207885752;0.08664699709631662
B_PA2_to_C2;1D;2;13;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-96.82047405388182;130.00056519128333;-93.09409458136602;58.33747963242267;0.06781184119379091
B_PA2_to_C2;1D;2;14;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-96.31714246078644;130.32402832779553;-93.13913796833624;58.40441804983072;0.04708787295600558
B_PA2_to_C2;1D;2;15;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-95.81381086769105;130.64749146430773;-93.18418135530648;58.477436380329266;0.024481578684010685
B_PA2_to_C2;1D;2;16;5.0;0.6;0.6;-99.08546622281108;128.54498107697844;-92.89139934;-121.66;162.88;-51.8;-95.31047927459566;130.9709546008199;-93.2292247422767;58.55651187947862;0.0
B_PA2_to_C2;1D;3;1;5.0;0.6;0.6;-98.09102665230505;129.1811748035131;-92.97612393999998;-120.57;163.68;-51.8;-101.87746757532774;126.7727737124959;-92.64075947967922;58.13365424228435;0.1679036250559811
B_PA2_to_C2;1D;3;2;5.0;0.6;0.6;-98.09102665230505;129.1811748035131;-92.97612393999998;-120.57;163.68;-51.8;-101.37260878559138;127.09389385796486;-92.68547474105532;58.12662932664156;0.17007852153981418
B_PA2_to_C2;1D;3;3;5.0;0.6;0.6;-98.09102665230505;129.1811748035131;-92.97612393999998;-120.57;163.68;-51.8;-100.86774999585502;127.41501400343382;-92.73019000243143;58.1257973553233;0.17033609779933911
B_PA2_to_C2;1D;3;4;5.0;0.6;0.6;-98.09102665230505;129.1811748035131;-92.97612393999998;-120.57;163.68;-51.8;-100.36289120611866;127.73613414890278;-92.77490526380753;58.131158594229234;0.16867627151267328
B_PA2_to_C2;1D;3;5;5.0;0.6;0.6;-98.09102665230505;129.1811748035131;-92.97612393999998;-120.57;163.68;-51.8;-99.8580324163823;128.05725429437175;-92.81962052518362;58.142711330163756;0.16509957308093348
B_PA2_to_C2;1D;3;6;5.0;0.6;0.6;-98.09102665230505;129.1811748035131;-92.97612393999998;-120.57;163.68;-51.8;-99.35317362664594;128.3783744398407;-92.86433578655972;58.16045187357191;0.15960714478119442
B_PA2_to_C2;1D;3;7;5.0;0.6;0.6;-98.09102665230505;129.1811748035131;-92.97612393999998;-120.57;163.68;-51.8;-98.84831483690958;128.69949458530965;-92.90905104793583;58.18437456442578;0.1522007389440816
B_PA2_to_C2;1D;3;8;5.0;0.6;0.6;-98.09102665230505;129.1811748035131;-92.97612393999998;-120.57;163.68;-51.8;-98.34345604717322;129.02061473077862;-92.95376630931193;58.2144717812394;0.14288271516277362
